TIME,A_X_0,A_Y_0,A_Z_0,A_X_1,A_Y_1,A_Z_1,VALVE
0.4154081344604492,,,,,,,0.0
0.41978309722901486,,,,0.9522705078125,-0.126953125,-0.2301025390625,
0.4236263908233724,0.9989013671875,0.0078125,-0.095947265625,,,,
0.42984509722900555,,,,0.9534912109375,-0.1287841796875,-0.231201171875,
0.4336883908233631,0.9989013671875,0.0091552734375,-0.093017578125,,,,
0.43559813499450684,,,,,,,0.0
0.43990709722901045,,,,0.9539794921875,-0.13037109375,-0.2283935546875,
0.44382839082337,0.9996337890625,0.0106201171875,-0.0916748046875,,,,
0.44996909722901535,,,,0.9541015625,-0.1279296875,-0.2254638671875,
0.4538903908233749,0.99658203125,0.0098876953125,-0.088623046875,,,,
0.45578646659851074,,,,,,,0.0
0.46003109722900604,,,,0.95361328125,-0.1268310546875,-0.22802734375,
0.4639913908233666,0.9969482421875,0.01025390625,-0.0904541015625,,,,
0.4700540972290099,,,,0.9537353515625,-0.1285400390625,-0.2283935546875,
0.4740923908233725,1.0009765625,0.0120849609375,-0.0948486328125,,,,
0.47594475746154785,,,,,,,0.0
0.48027209722900466,,,,0.953369140625,-0.1273193359375,-0.2281494140625,
0.4832963908233694,0.9996337890625,0.0106201171875,-0.0960693359375,,,,
0.4904510972290126,,,,0.953369140625,-0.12744140625,-0.2294921875,
0.4934753908233631,0.999267578125,0.0103759765625,-0.0947265625,,,,
0.49648213386535645,,,,,,,0.0
0.5006300972290063,,,,0.953369140625,-0.128173828125,-0.230224609375,
0.5036933908233721,1.0009765625,0.0103759765625,-0.09716796875,,,,
0.5107700972290132,,,,0.95361328125,-0.12451171875,-0.2303466796875,
0.5138723908233658,1.0003662109375,0.01220703125,-0.1005859375,,,,
0.516850471496582,,,,,,,0.0
0.5209100972290059,,,,0.9501953125,-0.1248779296875,-0.2347412109375,
0.5240513908233737,0.997802734375,0.0089111328125,-0.0994873046875,,,,
0.5310890972290139,,,,0.9510498046875,-0.125732421875,-0.236328125,
0.5347373908233664,0.9986572265625,0.00830078125,-0.0994873046875,,,,
0.5378985404968262,,,,,,,0.0
0.5408780972290117,,,,0.951171875,-0.1231689453125,-0.2333984375,
0.5440973908233673,0.999267578125,0.009521484375,-0.1021728515625,,,,
0.5510180972290044,,,,0.9521484375,-0.126220703125,-0.2364501953125,
0.554276390823361,0.99853515625,0.0107421875,-0.099853515625,,,,
0.5583159923553467,,,,,,,0.0
0.5611580972290113,,,,0.951904296875,-0.1246337890625,-0.2388916015625,
0.5644553908233689,0.9998779296875,0.0087890625,-0.1002197265625,,,,
0.571259097229003,,,,0.951416015625,-0.127197265625,-0.2384033203125,
0.5745953908233616,1.0010986328125,0.0081787109375,-0.1015625,,,,
0.5786275863647461,,,,,,,0.0
0.58139909722901,,,,0.9515380859375,-0.128173828125,-0.23828125,
0.5847743908233696,0.9984130859375,0.005126953125,-0.103515625,,,,
0.5915390972290027,,,,0.94970703125,-0.1280517578125,-0.239013671875,
0.5949143908233623,0.99951171875,0.0059814453125,-0.103759765625,,,,
0.5989463329315186,,,,,,,0.0
0.6016790972290096,,,,0.94921875,-0.1280517578125,-0.2398681640625,
0.6050933908233702,0.9993896484375,0.0050048828125,-0.1046142578125,,,,
0.6112340972290156,,,,0.9515380859375,-0.1258544921875,-0.2393798828125,
0.614765390823365,1.0,0.0062255859375,-0.10595703125,,,,
0.6199092864990234,,,,,,,0.0
0.6204380972290124,,,,0.9515380859375,-0.1259765625,-0.23974609375,
0.6239693908233619,0.9971923828125,0.007080078125,-0.1046142578125,,,,
0.6308120972290112,,,,0.95166015625,-0.12548828125,-0.239501953125,
0.6345383908233657,0.9967041015625,0.009033203125,-0.103271484375,,,,
0.641059398651123,,,,,,,0.0
0.640484097229006,,,,0.9517822265625,-0.1226806640625,-0.2415771484375,
0.6441323908233727,0.9989013671875,0.0096435546875,-0.1048583984375,,,,
0.6496490972290019,,,,0.9525146484375,-0.1246337890625,-0.2381591796875,
0.6543503908233674,0.9970703125,0.0072021484375,-0.1021728515625,,,,
0.6597500972290078,,,,0.951416015625,-0.1221923828125,-0.2344970703125,
0.661719560623169,,,,,,,0.0
0.6645293908233612,0.998779296875,0.0101318359375,-0.0999755859375,,,,
0.6698510972290137,,,,0.953125,-0.1219482421875,-0.236083984375,
0.674591390823366,0.9989013671875,0.0103759765625,-0.1009521484375,,,,
0.6799130972290044,,,,0.9520263671875,-0.1234130859375,-0.2332763671875,
0.6819756031036377,,,,,,,0.0
0.684770390823374,0.9979248046875,0.0115966796875,-0.10009765625,,,,
0.6891560972290023,,,,0.95361328125,-0.1234130859375,-0.2298583984375,
0.6940133908233719,0.9990234375,0.0101318359375,-0.098876953125,,,,
0.6989450972290143,,,,0.9539794921875,-0.12451171875,-0.2335205078125,
0.7039193908233727,0.9996337890625,0.0111083984375,-0.0980224609375,,,,
0.7034523487091064,,,,,,,0.0
0.708968097229004,,,,0.952880859375,-0.1265869140625,-0.2337646484375,
0.7138643908233746,0.9971923828125,0.010009765625,-0.09521484375,,,,
0.7190300972290089,,,,0.95263671875,-0.127197265625,-0.230712890625,
0.7239263908233653,0.9979248046875,0.010986328125,-0.0955810546875,,,,
0.7245047092437744,,,,,,,0.0
0.7290920972290138,,,,0.9521484375,-0.1273193359375,-0.228515625,
0.7340663908233722,0.9984130859375,0.01025390625,-0.094970703125,,,,
0.7391540972290045,,,,0.95263671875,-0.1285400390625,-0.22900390625,
0.7433483908233711,0.998046875,0.0098876953125,-0.0946044921875,,,,
0.7453658580780029,,,,,,,0.0
0.7488650972290145,,,,0.952392578125,-0.129638671875,-0.2320556640625,
0.7528643908233619,0.997802734375,0.0086669921875,-0.0902099609375,,,,
0.7590440972290082,,,,0.9530029296875,-0.1297607421875,-0.229736328125,
0.7630823908233708,0.9989013671875,0.00830078125,-0.0908203125,,,,
0.7658708095550537,,,,,,,0.0
0.769223097229002,,,,0.9539794921875,-0.130126953125,-0.227783203125,
0.7732613908233645,1.000732421875,0.009033203125,-0.0919189453125,,,,
0.7793630972290089,,,,0.953125,-0.1307373046875,-0.2293701171875,
0.7834403908233725,1.0010986328125,0.008056640625,-0.0867919921875,,,,
0.7862138748168945,,,,,,,0.0
0.7895420972290026,,,,0.9544677734375,-0.1312255859375,-0.2288818359375,
0.7936583908233672,1.0001220703125,0.0079345703125,-0.0904541015625,,,,
0.7990970972290086,,,,0.9530029296875,-0.1322021484375,-0.229248046875,
0.8035643908233681,0.999755859375,0.0057373046875,-0.090576171875,,,,
0.8070151805877686,,,,,,,0.0
0.8088080972290044,,,,0.9530029296875,-0.132080078125,-0.227294921875,
0.8133143908233649,1.000244140625,0.0069580078125,-0.08984375,,,,
0.8188310972290083,,,,0.9539794921875,-0.1331787109375,-0.227783203125,
0.8232983908233678,0.99853515625,0.006103515625,-0.0921630859375,,,,
0.8273956775665283,,,,,,,0.0
0.8286980972290081,,,,0.9510498046875,-0.13232421875,-0.233154296875,
0.8330873908233656,1.0008544921875,0.00634765625,-0.09130859375,,,,
0.838682097229011,,,,0.950927734375,-0.1298828125,-0.231689453125,
0.8432663908233735,0.9984130859375,0.0068359375,-0.0919189453125,,,,
0.8480837345123291,,,,,,,0.0
0.8489390972290067,,,,0.9520263671875,-0.1259765625,-0.2303466796875,
0.8546543908233701,0.9967041015625,0.009521484375,-0.0933837890625,,,,
0.8595080972290106,,,,0.9542236328125,-0.1285400390625,-0.230224609375,
0.8651063908233709,0.996337890625,0.0101318359375,-0.09521484375,,,,
0.8689157962799072,,,,,,,0.0
0.8687510972290085,,,,0.953369140625,-0.125732421875,-0.2305908203125,
0.8743103908233678,0.9976806640625,0.0111083984375,-0.0950927734375,,,,
0.8788910972290154,,,,0.95361328125,-0.126220703125,-0.2283935546875,
0.8845283908233625,1.001953125,0.00927734375,-0.0948486328125,,,,
0.8895673751831055,,,,,,,0.0
0.8885630972290102,,,,0.9539794921875,-0.1268310546875,-0.230224609375,
0.8942003908233715,1.0003662109375,0.0108642578125,-0.09375,,,,
0.8987420972290039,,,,0.953369140625,-0.128173828125,-0.2283935546875,
0.9043403908233643,0.9981689453125,0.0108642578125,-0.0926513671875,,,,
0.9088430972290098,,,,0.95361328125,-0.127197265625,-0.229736328125,
0.9115235805511475,,,,,,,0.0
0.9145193908233722,1.0001220703125,0.0087890625,-0.0970458984375,,,,
0.9189440972290157,,,,0.9532470703125,-0.1270751953125,-0.234130859375,
0.9246203908233639,0.99853515625,0.0091552734375,-0.0982666015625,,,,
0.9290060972290064,,,,0.953125,-0.127197265625,-0.235107421875,
0.9317672252655029,,,,,,,0.0
0.9347603908233708,0.9986572265625,0.007080078125,-0.0977783203125,,,,
0.9391070972290123,,,,0.9512939453125,-0.126220703125,-0.2373046875,
0.9448223908233615,0.9986572265625,0.008056640625,-0.1004638671875,,,,
0.949169097229003,,,,0.9503173828125,-0.1263427734375,-0.2403564453125,
0.9519882202148438,,,,,,,0.0
0.9550013908233694,0.9996337890625,0.0059814453125,-0.1002197265625,,,,
0.9592700972290089,,,,0.9495849609375,-0.1260986328125,-0.2408447265625,
0.9650633908233743,0.99853515625,0.006591796875,-0.099609375,,,,
0.9693320972290138,,,,0.950439453125,-0.1273193359375,-0.237548828125,
0.9722127914428711,,,,,,,0.0
0.975242390823368,0.994384765625,0.0064697265625,-0.1016845703125,,,,
0.9794330972290055,,,,0.951416015625,-0.1280517578125,-0.2373046875,
0.985304390823373,0.998046875,0.00927734375,-0.097900390625,,,,
0.9894560972290094,,,,0.9515380859375,-0.12841796875,-0.234619140625,
0.9924156665802002,,,,,,,0.0
0.9954443908233657,1.0001220703125,0.009521484375,-0.0960693359375,,,,
0.9995570972290153,,,,0.9542236328125,-0.1282958984375,-0.234619140625,
1.0055063908233706,1.0023193359375,0.009765625,-0.09912109375,,,,
1.009619097229006,,,,0.952392578125,-0.1260986328125,-0.233642578125,
1.012627363204956,,,,,,,0.0
1.0156853908233643,0.9991455078125,0.009521484375,-0.10205078125,,,,
1.019720097229012,,,,0.9521484375,-0.12646484375,-0.2344970703125,
1.0257473908233692,0.9976806640625,0.006103515625,-0.102783203125,,,,
1.0297430972290158,,,,0.9534912109375,-0.12353515625,-0.2376708984375,
1.0328269004821777,,,,,,,0.0
1.035926390823363,1.00048828125,0.008544921875,-0.1024169921875,,,,
1.0399220972290095,,,,0.9508056640625,-0.1212158203125,-0.2396240234375,
1.0460273908233688,0.9984130859375,0.009521484375,-0.1038818359375,,,,
1.0499840972290144,,,,0.951171875,-0.1219482421875,-0.240234375,
1.0531156063079834,,,,,,,0.0
1.0562063908233625,0.9957275390625,0.009521484375,-0.103515625,,,,
1.0593830972290021,,,,0.9510498046875,-0.1220703125,-0.2364501953125,
1.0656833908233665,0.9954833984375,0.008544921875,-0.1015625,,,,
1.06956209722901,,,,0.951416015625,-0.12255859375,-0.2371826171875,
1.0757843908233724,0.9967041015625,0.010498046875,-0.097412109375,,,,
1.0750060081481934,,,,,,,0.0
1.0796630972290018,,,,0.9527587890625,-0.1258544921875,-0.2357177734375,
1.0859243908233651,0.998291015625,0.0111083984375,-0.0963134765625,,,,
1.0897640972290077,,,,0.9532470703125,-0.1280517578125,-0.2298583984375,
1.096064390823372,0.99853515625,0.010986328125,-0.0938720703125,,,,
1.095285415649414,,,,,,,0.0
1.0999040972290146,,,,0.9544677734375,-0.1285400390625,-0.228759765625,
1.1062433908233658,1.0003662109375,0.01123046875,-0.092529296875,,,,
1.1099660972290053,,,,0.952880859375,-0.1312255859375,-0.2288818359375,
1.1163833908233727,0.9993896484375,0.0086669921875,-0.09375,,,,
1.1155941486358643,,,,,,,0.0
1.1201450972290132,,,,0.9527587890625,-0.1285400390625,-0.2286376953125,
1.1265233908233654,0.998779296875,0.009521484375,-0.0982666015625,,,,
1.131026097229011,,,,0.9530029296875,-0.1280517578125,-0.2301025390625,
1.1365463908233693,0.997802734375,0.010009765625,-0.0946044921875,,,,
1.1358346939086914,,,,,,,0.0
1.1403860972290119,,,,0.9530029296875,-0.1287841796875,-0.23095703125,
1.1458283908233682,0.998046875,0.008056640625,-0.0921630859375,,,,
1.1505260972290046,,,,0.951416015625,-0.1280517578125,-0.234619140625,
1.155968390823361,0.998291015625,0.0093994140625,-0.09326171875,,,,
1.156252384185791,,,,,,,0.0
1.1606660972290115,,,,0.952392578125,-0.1279296875,-0.233154296875,
1.1661473908233688,0.996826171875,0.0078125,-0.096923828125,,,,
1.1707670972290032,,,,0.9505615234375,-0.1290283203125,-0.23193359375,
1.1763263908233625,0.998291015625,0.0062255859375,-0.09375,,,,
1.1765859127044678,,,,,,,0.0
1.1809460972290111,,,,0.952880859375,-0.1312255859375,-0.2298583984375,
1.1865053908233705,1.0,0.00634765625,-0.090576171875,,,,
1.1910470972290028,,,,0.9527587890625,-0.13427734375,-0.228271484375,
1.1966843908233642,0.99951171875,0.0078125,-0.0877685546875,,,,
1.1969125270843506,,,,,,,0.0
1.2011870972290097,,,,0.9520263671875,-0.1331787109375,-0.22705078125,
1.2068633908233721,1.0,0.009521484375,-0.086669921875,,,,
1.2112880972290156,,,,0.9544677734375,-0.13232421875,-0.227783203125,
1.2170033908233648,0.9996337890625,0.010009765625,-0.087158203125,,,,
1.2172367572784424,,,,,,,0.0
1.2214670972290094,,,,0.952880859375,-0.1336669921875,-0.2252197265625,
1.2271823908233728,0.9969482421875,0.00927734375,-0.0892333984375,,,,
1.231607097229002,,,,0.9544677734375,-0.133544921875,-0.2275390625,
1.2373613908233665,0.9974365234375,0.0086669921875,-0.091552734375,,,,
1.2375929355621338,,,,,,,0.0
1.241903097229013,,,,0.9521484375,-0.1314697265625,-0.2296142578125,
1.2480083908233723,1.0001220703125,0.00537109375,-0.0914306640625,,,,
1.2519260972290027,,,,0.9521484375,-0.12890625,-0.228759765625,
1.258304390823369,0.9996337890625,0.0068359375,-0.0926513671875,,,,
1.25773286819458,,,,,,,0.0
1.2619490972290066,,,,0.95166015625,-0.1285400390625,-0.231689453125,
1.268054390823366,0.9984130859375,0.0072021484375,-0.0950927734375,,,,
1.2716210972290156,,,,0.95361328125,-0.127197265625,-0.2296142578125,
1.2776093908233719,0.995849609375,0.00927734375,-0.0946044921875,,,,
1.2778067588806152,,,,,,,0.0
1.2808250972290125,,,,0.953125,-0.1280517578125,-0.2327880859375,
1.2868133908233688,0.9984130859375,0.010498046875,-0.092529296875,,,,
1.2910040972290062,,,,0.953857421875,-0.125732421875,-0.230224609375,
1.2969923908233625,0.9993896484375,0.010986328125,-0.0931396484375,,,,
1.2982783317565918,,,,,,,0.0
1.3011830972290142,,,,0.953369140625,-0.1265869140625,-0.2298583984375,
1.3072493908233724,0.999755859375,0.0120849609375,-0.09716796875,,,,
1.3113230972290069,,,,0.9541015625,-0.1278076171875,-0.2286376953125,
1.3173893908233651,1.00048828125,0.0111083984375,-0.09619140625,,,,
1.3186590671539307,,,,,,,0.0
1.3215020972290148,,,,0.9542236328125,-0.124755859375,-0.2308349609375,
1.327607390823374,1.00244140625,0.0093994140625,-0.0950927734375,,,,
1.3316420972290075,,,,0.9521484375,-0.128173828125,-0.2342529296875,
1.3377863908233678,0.9993896484375,0.007568359375,-0.10107421875,,,,
1.339050054550171,,,,,,,0.0
1.3418210972290154,,,,0.9515380859375,-0.1297607421875,-0.236328125,
1.3480433908233636,1.0001220703125,0.00537109375,-0.1024169921875,,,,
1.3511810972290021,,,,0.9505615234375,-0.12841796875,-0.23876953125,
1.3575593908233685,0.9991455078125,0.0050048828125,-0.099365234375,,,,
1.3598735332489014,,,,,,,0.0
1.3604240972290143,,,,0.9501953125,-0.1282958984375,-0.2391357421875,
1.3677773908233632,0.997802734375,0.00537109375,-0.100341796875,,,,
1.370525097229006,,,,0.9501953125,-0.126953125,-0.24072265625,
1.3778783908233692,1.0,0.0054931640625,-0.1019287109375,,,,
1.3801801204681396,,,,,,,0.0
1.3806260972290119,,,,0.950927734375,-0.1258544921875,-0.2420654296875,
1.3880183908233619,0.9979248046875,0.0087890625,-0.1025390625,,,,
1.3906880972290026,,,,0.9505615234375,-0.1256103515625,-0.2401123046875,
1.3981193908233678,0.9989013671875,0.0072021484375,-0.1015625,,,,
1.400386095046997,,,,,,,0.0
1.4007890972290085,,,,0.9505615234375,-0.1243896484375,-0.238525390625,
1.4082593908233747,1.000732421875,0.0079345703125,-0.1015625,,,,
1.4108120972290124,,,,0.953125,-0.1251220703125,-0.2352294921875,
1.4183213908233654,1.000244140625,0.007568359375,-0.1029052734375,,,,
1.4205904006958008,,,,,,,0.0
1.420913097229004,,,,0.95263671875,-0.12060546875,-0.23193359375,
1.4284613908233723,0.99853515625,0.0081787109375,-0.1005859375,,,,
1.430975097229009,,,,0.953857421875,-0.122802734375,-0.2308349609375,
1.438523390823363,0.9996337890625,0.009765625,-0.1004638671875,,,,
1.4407727718353271,,,,,,,0.0
1.4410370972290139,,,,0.9541015625,-0.1263427734375,-0.229248046875,
1.44866339082337,0.99951171875,0.0101318359375,-0.0986328125,,,,
1.4510990972290045,,,,0.9530029296875,-0.1270751953125,-0.230224609375,
1.4587643908233616,0.998779296875,0.01416015625,-0.094482421875,,,,
1.4609687328338623,,,,,,,0.0
1.4611610972290094,,,,0.951904296875,-0.130126953125,-0.2325439453125,
1.4688653908233675,1.000244140625,0.0113525390625,-0.092529296875,,,,
1.4712230972290143,,,,0.952392578125,-0.127685546875,-0.2305908203125,
1.4789273908233724,0.998779296875,0.008544921875,-0.094970703125,,,,
1.4813387393951416,,,,,,,0.0
1.4804270972290112,,,,0.950927734375,-0.1285400390625,-0.2381591796875,
1.4882873908233734,1.0006103515625,0.00927734375,-0.098388671875,,,,
1.490606097229005,,,,0.9503173828125,-0.1256103515625,-0.2420654296875,
1.498466390823367,0.9984130859375,0.00634765625,-0.098876953125,,,,
1.5017650127410889,,,,,,,0.0
1.5007460972290119,,,,0.95166015625,-0.127685546875,-0.2381591796875,
1.508606390823374,0.9989013671875,0.0093994140625,-0.10107421875,,,,
1.5108470972290036,,,,0.9517822265625,-0.1239013671875,-0.232666015625,
1.5187073908233657,0.9981689453125,0.0081787109375,-0.1038818359375,,,,
1.522017002105713,,,,,,,0.0
1.5209480972290095,,,,0.94970703125,-0.1114501953125,-0.2357177734375,
1.5288473908233726,0.9935302734375,0.0147705078125,-0.1026611328125,,,,
1.5310100972290144,,,,0.951171875,-0.118408203125,-0.2396240234375,
1.5389483908233643,0.9984130859375,0.018310546875,-0.0985107421875,,,,
1.5422308444976807,,,,,,,0.0
1.541072097229005,,,,0.9544677734375,-0.114990234375,-0.232666015625,
1.5490883908233712,1.002197265625,0.013427734375,-0.1029052734375,,,,
1.55113409722901,,,,0.9534912109375,-0.1181640625,-0.230712890625,
1.559189390823363,1.0023193359375,0.01123046875,-0.103271484375,,,,
1.5624442100524902,,,,,,,0.0
1.5612350972290159,,,,0.953125,-0.129150390625,-0.2274169921875,
1.5693293908233699,0.9989013671875,0.006103515625,-0.1055908203125,,,,
1.5712970972290066,,,,0.9541015625,-0.1253662109375,-0.233642578125,
1.5794303908233616,1.0032958984375,0.008544921875,-0.1005859375,,,,
1.5826466083526611,,,,,,,0.0
1.5813980972290125,,,,0.9532470703125,-0.1318359375,-0.234375,
1.5895313908233675,1.0003662109375,0.008544921875,-0.093505859375,,,,
1.5907190972290124,,,,0.9532470703125,-0.138671875,-0.236328125,
1.5990083908233714,0.997802734375,0.008056640625,-0.0902099609375,,,,
1.603527307510376,,,,,,,0.0
1.6000790972290133,,,,0.950439453125,-0.127197265625,-0.2305908203125,
1.6083683908233724,0.995361328125,0.0101318359375,-0.096435546875,,,,
1.610219097229006,,,,0.951904296875,-0.128173828125,-0.235595703125,
1.618469390823364,0.9942626953125,0.0096435546875,-0.09423828125,,,,
1.620320097229012,,,,0.951416015625,-0.1175537109375,-0.2430419921875,
1.6250898838043213,,,,,,,0.0
1.628609390823371,0.9931640625,0.0115966796875,-0.0909423828125,,,,
1.6303820972290026,,,,0.9539794921875,-0.118408203125,-0.2330322265625,
1.6387103908233627,0.997314453125,0.0118408203125,-0.0916748046875,,,,
1.6404440972290075,,,,0.954833984375,-0.12158203125,-0.2216796875,
1.6453132629394531,,,,,,,0.0
1.6488503908233696,0.997314453125,0.0123291015625,-0.091796875,,,,
1.6505450972290134,,,,0.9561767578125,-0.1259765625,-0.2208251953125,
1.6589513908233613,0.9993896484375,0.0135498046875,-0.0926513671875,,,,
1.6607630972290082,,,,0.957275390625,-0.128173828125,-0.220458984375,
1.6659448146820068,,,,,,,0.0
1.6689353908233642,1.00390625,0.014404296875,-0.0880126953125,,,,
1.670786097229012,,,,0.956787109375,-0.1287841796875,-0.21826171875,
1.678217390823363,1.0,0.0140380859375,-0.084716796875,,,,
1.6809260972290048,,,,0.954345703125,-0.127685546875,-0.2181396484375,
1.688396390823371,1.0013427734375,0.0107421875,-0.0833740234375,,,,
1.6871263980865479,,,,,,,0.0
1.6911050972290127,,,,0.95458984375,-0.1282958984375,-0.2210693359375,
1.6986143908233657,0.9976806640625,0.0106201171875,-0.0894775390625,,,,
