TIME,A_X_0,A_Y_0,A_Z_0,A_X_1,A_Y_1,A_Z_1,VALVE
0.32853126525878906,,,,,,,0.0
0.33867788314819336,0.9912109375,-0.095458984375,-0.208984375,,,,
0.34231996536254883,,,,0.9737548828125,-0.0870361328125,-0.1868896484375,
0.3425452709197998,,,,,,,0.0
0.35055041313171387,0.99169921875,-0.098388671875,-0.2093505859375,,,,
0.35486578941345215,,,,0.97216796875,-0.08056640625,-0.18603515625,
0.35495924949645996,,,,,,,0.0
0.362790584564209,0.9898681640625,-0.097412109375,-0.2135009765625,,,,
0.3670945167541504,,,,0.9735107421875,-0.0797119140625,-0.1866455078125,
0.36717653274536133,,,,,,,0.0
0.37497472763061523,0.9906005859375,-0.0980224609375,-0.2132568359375,,,,
0.37926554679870605,,,,0.973388671875,-0.080810546875,-0.189453125,
0.3793516159057617,,,,,,,0.0
0.387143611907959,0.9873046875,-0.0972900390625,-0.2120361328125,,,,
0.39142942428588867,,,,0.971923828125,-0.0810546875,-0.1885986328125,
0.3915109634399414,,,,,,,0.0
0.3992919921875,0.9901123046875,-0.0986328125,-0.2132568359375,,,,
0.40366053581237793,,,,0.9739990234375,-0.08349609375,-0.1903076171875,
0.40375280380249023,,,,,,,0.0
0.41187262535095215,0.9879150390625,-0.099365234375,-0.215087890625,,,,
0.41642045974731445,,,,0.9716796875,-0.083251953125,-0.1912841796875,
0.41651368141174316,,,,,,,0.0
0.4246351718902588,0.988525390625,-0.097900390625,-0.2137451171875,,,,
0.42919015884399414,,,,0.9732666015625,-0.0806884765625,-0.18798828125,
0.42928481101989746,,,,,,,0.0
0.43739748001098633,0.9891357421875,-0.0968017578125,-0.2149658203125,,,,
0.44194650650024414,,,,0.9720458984375,-0.0794677734375,-0.1885986328125,
0.44204020500183105,,,,,,,0.0
0.45020318031311035,0.9893798828125,-0.095703125,-0.217041015625,,,,
0.45479345321655273,,,,0.970703125,-0.0780029296875,-0.1903076171875,
0.454892635345459,,,,,,,0.0
0.46298837661743164,0.98779296875,-0.0960693359375,-0.212646484375,,,,
0.46754908561706543,,,,0.971435546875,-0.07958984375,-0.18994140625,
0.46764588356018066,,,,,,,0.0
0.4757378101348877,0.98828125,-0.095703125,-0.2156982421875,,,,
0.480273962020874,,,,0.97265625,-0.081298828125,-0.1912841796875,
0.48036718368530273,,,,,,,0.0
0.48845601081848145,0.991455078125,-0.097412109375,-0.2159423828125,,,,
0.49300122261047363,,,,0.9720458984375,-0.0799560546875,-0.18994140625,
0.49309444427490234,,,,,,,0.0
0.5012273788452148,0.9898681640625,-0.097412109375,-0.217041015625,,,,
0.5057003498077393,,,,0.9727783203125,-0.078369140625,-0.1910400390625,
0.5057837963104248,,,,,,,0.0
0.5135684013366699,0.9876708984375,-0.09521484375,-0.2181396484375,,,,
0.5178558826446533,,,,0.9715576171875,-0.0762939453125,-0.1922607421875,
0.5179469585418701,,,,,,,0.0
0.525780200958252,0.9873046875,-0.096435546875,-0.2186279296875,,,,
0.5300700664520264,,,,0.970458984375,-0.07568359375,-0.1956787109375,
0.5301735401153564,,,,,,,0.0
0.5379540920257568,0.9888916015625,-0.0968017578125,-0.2191162109375,,,,
0.54225754737854,,,,0.9715576171875,-0.072509765625,-0.195068359375,
0.5423352718353271,,,,,,,0.0
0.5501141548156738,0.989013671875,-0.0958251953125,-0.2218017578125,,,,
0.5543889999389648,,,,0.9720458984375,-0.0753173828125,-0.1907958984375,
0.5544674396514893,,,,,,,0.0
0.562274694442749,0.990478515625,-0.0947265625,-0.21923828125,,,,
0.5665555000305176,,,,0.9732666015625,-0.075439453125,-0.191650390625,
0.5666351318359375,,,,,,,0.0
0.574425458908081,0.991455078125,-0.0968017578125,-0.2178955078125,,,,
0.5787076950073242,,,,0.9732666015625,-0.07763671875,-0.190673828125,
0.5790717601776123,,,,,,,0.0
0.5870213508605957,0.99072265625,-0.096435546875,-0.218017578125,,,,
0.5913357734680176,,,,0.973388671875,-0.0797119140625,-0.1883544921875,
0.5914266109466553,,,,,,,0.0
0.5996270179748535,0.98876953125,-0.0955810546875,-0.2169189453125,,,,
0.6040506362915039,,,,0.973388671875,-0.082763671875,-0.1895751953125,
0.6042280197143555,,,,,,,0.0
0.6123623847961426,0.990234375,-0.094970703125,-0.214599609375,,,,
0.616673469543457,,,,0.9715576171875,-0.085693359375,-0.190185546875,
0.6167619228363037,,,,,,,0.0
0.6247234344482422,0.9892578125,-0.0987548828125,-0.2174072265625,,,,
0.6290647983551025,,,,0.9708251953125,-0.0830078125,-0.1925048828125,
0.6291525363922119,,,,,,,0.0
0.6369566917419434,0.9918212890625,-0.0970458984375,-0.2159423828125,,,,
0.6412441730499268,,,,0.970703125,-0.079345703125,-0.1895751953125,
0.641326904296875,,,,,,,0.0
0.6491336822509766,0.9898681640625,-0.097900390625,-0.2144775390625,,,,
0.6534652709960938,,,,0.9720458984375,-0.07666015625,-0.1883544921875,
0.6535561084747314,,,,,,,0.0
0.6616079807281494,0.989501953125,-0.09716796875,-0.2137451171875,,,,
0.6663243770599365,,,,0.9739990234375,-0.0772705078125,-0.190185546875,
0.6664364337921143,,,,,,,0.0
0.6746022701263428,0.9891357421875,-0.096435546875,-0.2161865234375,,,,
0.6788694858551025,,,,0.9744873046875,-0.076416015625,-0.186767578125,
0.6789548397064209,,,,,,,0.0
0.6867444515228271,0.99072265625,-0.095947265625,-0.212158203125,,,,
0.6910269260406494,,,,0.975830078125,-0.0802001953125,-0.1871337890625,
0.6911063194274902,,,,,,,0.0
0.6988883018493652,0.9908447265625,-0.096435546875,-0.209716796875,,,,
0.703181266784668,,,,0.9732666015625,-0.0850830078125,-0.1851806640625,
0.7032630443572998,,,,,,,0.0
0.711066722869873,0.990966796875,-0.09619140625,-0.2103271484375,,,,
0.7154858112335205,,,,0.973388671875,-0.0850830078125,-0.18505859375,
0.7155957221984863,,,,,,,0.0
0.7234439849853516,0.988525390625,-0.0986328125,-0.2086181640625,,,,
0.7277312278747559,,,,0.9732666015625,-0.08837890625,-0.18310546875,
0.7278122901916504,,,,,,,0.0
0.7355966567993164,0.987060546875,-0.09716796875,-0.2078857421875,,,,
0.73990797996521,,,,0.9725341796875,-0.0867919921875,-0.1856689453125,
0.7399899959564209,,,,,,,0.0
0.7477710247039795,0.9874267578125,-0.096435546875,-0.207275390625,,,,
0.7520482540130615,,,,0.97265625,-0.083740234375,-0.1854248046875,
0.7521262168884277,,,,,,,0.0
0.7599160671234131,0.9891357421875,-0.0992431640625,-0.20849609375,,,,
0.7641937732696533,,,,0.9744873046875,-0.0843505859375,-0.1888427734375,
0.7642748355865479,,,,,,,0.0
0.7720434665679932,0.9893798828125,-0.099365234375,-0.2098388671875,,,,
0.77632737159729,,,,0.972900390625,-0.08544921875,-0.184326171875,
0.7764081954956055,,,,,,,0.0
0.7842004299163818,0.99072265625,-0.097900390625,-0.2078857421875,,,,
0.7884893417358398,,,,0.97314453125,-0.0859375,-0.18359375,
0.7885699272155762,,,,,,,0.0
0.7963736057281494,0.9892578125,-0.09814453125,-0.209228515625,,,,
0.8008379936218262,,,,0.9732666015625,-0.086181640625,-0.1844482421875,
0.801051139831543,,,,,,,0.0
0.808617115020752,0.9901123046875,-0.0987548828125,-0.2115478515625,,,,
0.8134267330169678,,,,0.9732666015625,-0.0814208984375,-0.18603515625,
0.8136403560638428,,,,,,,0.0
0.8211212158203125,0.9891357421875,-0.0985107421875,-0.214111328125,,,,
0.8258919715881348,,,,0.97314453125,-0.079833984375,-0.18994140625,
0.8260631561279297,,,,,,,0.0
0.8334856033325195,0.986572265625,-0.096435546875,-0.2139892578125,,,,
0.8379220962524414,,,,0.970703125,-0.081787109375,-0.18994140625,
0.8381674289703369,,,,,,,0.0
0.8461325168609619,0.9864501953125,-0.0970458984375,-0.2122802734375,,,,
0.8506031036376953,,,,0.9703369140625,-0.0830078125,-0.1881103515625,
0.8507554531097412,,,,,,,0.0
0.8593592643737793,0.989013671875,-0.10009765625,-0.211181640625,,,,
0.8627884387969971,,,,0.971923828125,-0.084716796875,-0.1888427734375,
0.8631014823913574,,,,,,,0.0
0.8718020915985107,0.9923095703125,-0.099853515625,-0.2127685546875,,,,
0.8782727718353271,,,,0.970703125,-0.0836181640625,-0.1871337890625,
0.8785145282745361,,,,,,,0.0
0.8847637176513672,0.99072265625,-0.096923828125,-0.2144775390625,,,,
0.8911149501800537,,,,0.9718017578125,-0.083984375,-0.18896484375,
0.8912997245788574,,,,,,,0.0
0.8968367576599121,0.9908447265625,-0.0970458984375,-0.21484375,,,,
0.9034912586212158,,,,0.9713134765625,-0.077880859375,-0.1905517578125,
0.9035792350769043,,,,,,,0.0
0.9088671207427979,0.988037109375,-0.0982666015625,-0.2174072265625,,,,
0.9149410724639893,,,,0.9735107421875,-0.0762939453125,-0.19091796875,
0.91506028175354,,,,,,,0.0
0.921189546585083,0.9879150390625,-0.095458984375,-0.218505859375,,,,
0.9274139404296875,,,,0.9718017578125,-0.0762939453125,-0.1932373046875,
0.9274821281433105,,,,,,,0.0
0.9335248470306396,0.988525390625,-0.0958251953125,-0.2164306640625,,,,
0.939584493637085,,,,0.9722900390625,-0.0753173828125,-0.1917724609375,
0.9396469593048096,,,,,,,0.0
0.9456696510314941,0.9910888671875,-0.09619140625,-0.219482421875,,,,
0.951711893081665,,,,0.97314453125,-0.0780029296875,-0.1915283203125,
0.9517724514007568,,,,,,,0.0
0.9578096866607666,0.9892578125,-0.098388671875,-0.2198486328125,,,,
0.9638667106628418,,,,0.971923828125,-0.0794677734375,-0.1923828125,
0.9639263153076172,,,,,,,0.0
0.969944953918457,0.9893798828125,-0.096923828125,-0.2166748046875,,,,
0.97601318359375,,,,0.9752197265625,-0.0794677734375,-0.191162109375,
0.9760723114013672,,,,,,,0.0
0.9820981025695801,0.9896240234375,-0.0966796875,-0.217041015625,,,,
0.9881460666656494,,,,0.97265625,-0.0787353515625,-0.1923828125,
0.9882051944732666,,,,,,,0.0
0.9942283630371094,0.9888916015625,-0.09619140625,-0.216796875,,,,
1.0002803802490234,,,,0.9703369140625,-0.079833984375,-0.1917724609375,
1.0003392696380615,,,,,,,0.0
1.0064358711242676,0.989013671875,-0.0966796875,-0.21630859375,,,,
1.0133552551269531,,,,0.9718017578125,-0.0799560546875,-0.194091796875,
1.013453722000122,,,,,,,0.0
1.0191595554351807,0.9873046875,-0.097900390625,-0.215087890625,,,,
1.0261151790618896,,,,0.969970703125,-0.0802001953125,-0.1947021484375,
1.0262160301208496,,,,,,,0.0
1.0319116115570068,0.98876953125,-0.09765625,-0.212890625,,,,
1.0388362407684326,,,,0.9715576171875,-0.0811767578125,-0.19091796875,
1.038928508758545,,,,,,,0.0
1.0446181297302246,0.9892578125,-0.097412109375,-0.2127685546875,,,,
1.051586389541626,,,,0.9737548828125,-0.0804443359375,-0.1912841796875,
1.051698923110962,,,,,,,0.0
1.0574142932891846,0.9879150390625,-0.0975341796875,-0.2139892578125,,,,
1.0643584728240967,,,,0.974609375,-0.078857421875,-0.1868896484375,
1.0644516944885254,,,,,,,0.0
1.0701656341552734,0.9892578125,-0.0955810546875,-0.2161865234375,,,,
1.0771114826202393,,,,0.973876953125,-0.079833984375,-0.1893310546875,
1.0772075653076172,,,,,,,0.0
1.0829136371612549,0.988037109375,-0.099365234375,-0.215087890625,,,,
1.089874267578125,,,,0.97412109375,-0.0802001953125,-0.1878662109375,
1.0900216102600098,,,,,,,0.0
1.0958292484283447,0.9892578125,-0.098876953125,-0.21240234375,,,,
1.102759599685669,,,,0.9703369140625,-0.080810546875,-0.1845703125,
1.102851390838623,,,,,,,0.0
1.1086373329162598,0.9896240234375,-0.0970458984375,-0.20849609375,,,,
1.115288496017456,,,,0.9718017578125,-0.0865478515625,-0.18701171875,
1.1153700351715088,,,,,,,0.0
1.120795488357544,0.9893798828125,-0.094970703125,-0.2083740234375,,,,
1.1274516582489014,,,,0.972900390625,-0.084716796875,-0.185791015625,
1.127532958984375,,,,,,,0.0
1.1329665184020996,0.9908447265625,-0.0975341796875,-0.2069091796875,,,,
1.1396100521087646,,,,0.9720458984375,-0.0882568359375,-0.185302734375,
1.139692783355713,,,,,,,0.0
1.1451282501220703,0.99072265625,-0.09912109375,-0.20751953125,,,,
1.1517603397369385,,,,0.974853515625,-0.0867919921875,-0.186279296875,
1.1518440246582031,,,,,,,0.0
1.1572692394256592,0.990234375,-0.09716796875,-0.2069091796875,,,,
1.1639370918273926,,,,0.9716796875,-0.0850830078125,-0.181884765625,
1.1640207767486572,,,,,,,0.0
1.169445276260376,0.98876953125,-0.0965576171875,-0.20849609375,,,,
1.1764283180236816,,,,0.97412109375,-0.0828857421875,-0.1856689453125,
1.1765327453613281,,,,,,,0.0
1.1819815635681152,0.98876953125,-0.096435546875,-0.2093505859375,,,,
1.1886522769927979,,,,0.97314453125,-0.0816650390625,-0.1873779296875,
1.188736915588379,,,,,,,0.0
1.194185733795166,0.9908447265625,-0.0965576171875,-0.2083740234375,,,,
1.200831413269043,,,,0.9727783203125,-0.0828857421875,-0.184814453125,
1.2009150981903076,,,,,,,0.0
1.206360101699829,0.990966796875,-0.09814453125,-0.2100830078125,,,,
1.213031530380249,,,,0.972412109375,-0.082275390625,-0.1854248046875,
1.2131140232086182,,,,,,,0.0
1.21858549118042,0.99169921875,-0.096923828125,-0.2105712890625,,,,
1.2252330780029297,,,,0.9732666015625,-0.085693359375,-0.18603515625,
1.2253165245056152,,,,,,,0.0
1.2307403087615967,0.9888916015625,-0.099365234375,-0.2083740234375,,,,
1.2373688220977783,,,,0.971923828125,-0.0863037109375,-0.1866455078125,
1.237450122833252,,,,,,,0.0
1.2428677082061768,0.9901123046875,-0.0980224609375,-0.20654296875,,,,
1.249687671661377,,,,0.9727783203125,-0.0869140625,-0.1881103515625,
1.249842643737793,,,,,,,0.0
1.2553808689117432,0.991455078125,-0.0982666015625,-0.2061767578125,,,,
1.2623023986816406,,,,0.972900390625,-0.0858154296875,-0.1884765625,
1.2624633312225342,,,,,,,0.0
1.2679548263549805,0.990478515625,-0.0997314453125,-0.2095947265625,,,,
1.2746200561523438,,,,0.9725341796875,-0.0828857421875,-0.1895751953125,
1.2747070789337158,,,,,,,0.0
1.2801513671875,0.9886474609375,-0.096923828125,-0.21337890625,,,,
1.286834955215454,,,,0.972900390625,-0.0810546875,-0.190673828125,
1.286921501159668,,,,,,,0.0
1.2923545837402344,0.9881591796875,-0.0980224609375,-0.2154541015625,,,,
1.298995018005371,,,,0.9735107421875,-0.077880859375,-0.1910400390625,
1.2990741729736328,,,,,,,0.0
1.3045029640197754,0.9884033203125,-0.09912109375,-0.21484375,,,,
1.3111484050750732,,,,0.9720458984375,-0.0767822265625,-0.192138671875,
1.3112316131591797,,,,,,,0.0
1.3166518211364746,0.9869384765625,-0.099365234375,-0.21728515625,,,,
1.323305606842041,,,,0.9718017578125,-0.0780029296875,-0.189453125,
1.3234381675720215,,,,,,,0.0
1.3290069103240967,0.988037109375,-0.0968017578125,-0.218017578125,,,,
1.3356611728668213,,,,0.9739990234375,-0.0777587890625,-0.193603515625,
1.3357467651367188,,,,,,,0.0
1.3412079811096191,0.9923095703125,-0.0953369140625,-0.21728515625,,,,
1.3478953838348389,,,,0.97314453125,-0.0784912109375,-0.192626953125,
1.3479788303375244,,,,,,,0.0
1.35341477394104,0.9903564453125,-0.096923828125,-0.215576171875,,,,
1.36004638671875,,,,0.973876953125,-0.07763671875,-0.1898193359375,
1.360124111175537,,,,,,,0.0
1.3655452728271484,0.9876708984375,-0.0986328125,-0.2161865234375,,,,
1.3721773624420166,,,,0.971435546875,-0.078369140625,-0.1942138671875,
1.3722548484802246,,,,,,,0.0
1.3776731491088867,0.98876953125,-0.0970458984375,-0.2196044921875,,,,
1.3843016624450684,,,,0.9725341796875,-0.07861328125,-0.191650390625,
1.3843820095062256,,,,,,,0.0
1.3898017406463623,0.986328125,-0.095947265625,-0.21484375,,,,
1.3964307308197021,,,,0.969970703125,-0.0797119140625,-0.1923828125,
1.3965086936950684,,,,,,,0.0
1.4019296169281006,0.9892578125,-0.09619140625,-0.2159423828125,,,,
1.4085986614227295,,,,0.9708251953125,-0.0770263671875,-0.19140625,
1.4086809158325195,,,,,,,0.0
1.4141135215759277,0.9886474609375,-0.0975341796875,-0.219482421875,,,,
1.4207592010498047,,,,0.970458984375,-0.077880859375,-0.195556640625,
1.4208400249481201,,,,,,,0.0
1.4262831211090088,0.9893798828125,-0.09521484375,-0.2232666015625,,,,
1.4329156875610352,,,,0.971923828125,-0.0731201171875,-0.190673828125,
1.432999849319458,,,,,,,0.0
1.4384222030639648,0.990478515625,-0.0989990234375,-0.219970703125,,,,
1.4450652599334717,,,,0.969970703125,-0.0743408203125,-0.1864013671875,
1.4451487064361572,,,,,,,0.0
1.4505698680877686,0.989013671875,-0.0948486328125,-0.2235107421875,,,,
1.457235336303711,,,,0.972900390625,-0.075439453125,-0.189208984375,
1.4573242664337158,,,,,,,0.0
1.4627461433410645,0.98828125,-0.0968017578125,-0.21728515625,,,,
1.4693706035614014,,,,0.9710693359375,-0.072998046875,-0.1944580078125,
1.4694530963897705,,,,,,,0.0
1.4748728275299072,0.9901123046875,-0.0948486328125,-0.2171630859375,,,,
1.4815149307250977,,,,0.9713134765625,-0.079833984375,-0.19091796875,
1.4816040992736816,,,,,,,0.0
1.4870355129241943,0.98779296875,-0.103515625,-0.214111328125,,,,
1.4936742782592773,,,,0.972412109375,-0.083984375,-0.1925048828125,
1.4937562942504883,,,,,,,0.0
1.4991848468780518,0.99072265625,-0.1019287109375,-0.2203369140625,,,,
1.5058166980743408,,,,0.9700927734375,-0.0799560546875,-0.1893310546875,
1.5058979988098145,,,,,,,0.0
1.5114529132843018,0.9893798828125,-0.1075439453125,-0.2177734375,,,,
1.5183305740356445,,,,0.970947265625,-0.0892333984375,-0.18701171875,
1.518423080444336,,,,,,,0.0
1.52388334274292,0.9910888671875,-0.102294921875,-0.218505859375,,,,
1.5305242538452148,,,,0.9700927734375,-0.07958984375,-0.2044677734375,
1.530606746673584,,,,,,,0.0
1.536027431488037,0.987548828125,-0.098388671875,-0.207275390625,,,,
1.5426623821258545,,,,0.969970703125,-0.087158203125,-0.18310546875,
1.5427429676055908,,,,,,,0.0
1.5481760501861572,0.9874267578125,-0.0955810546875,-0.2132568359375,,,,
1.5548183917999268,,,,0.9725341796875,-0.08251953125,-0.1942138671875,
1.5548996925354004,,,,,,,0.0
1.560333490371704,0.9913330078125,-0.097412109375,-0.214599609375,,,,
1.566971778869629,,,,0.9732666015625,-0.069580078125,-0.1881103515625,
1.5670502185821533,,,,,,,0.0
1.5724701881408691,0.9915771484375,-0.0987548828125,-0.2154541015625,,,,
1.5791003704071045,,,,0.972412109375,-0.0841064453125,-0.1834716796875,
1.5791780948638916,,,,,,,0.0
1.5845932960510254,0.9913330078125,-0.097412109375,-0.2161865234375,,,,
1.5912196636199951,,,,0.9727783203125,-0.072998046875,-0.1845703125,
1.5912973880767822,,,,,,,0.0
1.5967109203338623,0.993408203125,-0.091064453125,-0.2095947265625,,,,
1.6033601760864258,,,,0.9749755859375,-0.082763671875,-0.1837158203125,
1.603438138961792,,,,,,,0.0
1.6088676452636719,0.9915771484375,-0.0906982421875,-0.205322265625,,,,
1.615506887435913,,,,0.9736328125,-0.0789794921875,-0.18359375,
1.6155874729156494,,,,,,,0.0
1.621046781539917,0.98681640625,-0.095703125,-0.2066650390625,,,,
1.6276946067810059,,,,0.9735107421875,-0.08056640625,-0.1885986328125,
1.6277775764465332,,,,,,,0.0
1.6332066059112549,0.9896240234375,-0.0994873046875,-0.2086181640625,,,,
1.6398661136627197,,,,0.973876953125,-0.0811767578125,-0.1832275390625,
1.639946699142456,,,,,,,0.0
1.6453657150268555,0.991943359375,-0.1016845703125,-0.20654296875,,,,
1.6520071029663086,,,,0.9747314453125,-0.089111328125,-0.1787109375,
1.652106523513794,,,,,,,0.0
1.6575543880462646,0.9898681640625,-0.097412109375,-0.1971435546875,,,,
1.6641871929168701,,,,0.971923828125,-0.0965576171875,-0.1746826171875,
1.6642663478851318,,,,,,,0.0
1.6696958541870117,0.9913330078125,-0.095947265625,-0.189697265625,,,,
1.6763277053833008,,,,0.975830078125,-0.101806640625,-0.1795654296875,
1.676407814025879,,,,,,,0.0
1.6818244457244873,0.9913330078125,-0.0958251953125,-0.19091796875,,,,
1.6884617805480957,,,,0.9759521484375,-0.095458984375,-0.1773681640625,
1.6885442733764648,,,,,,,0.0
1.6939823627471924,0.989013671875,-0.09619140625,-0.19482421875,,,,
1.7006590366363525,,,,0.9737548828125,-0.093505859375,-0.1707763671875,
1.7007410526275635,,,,,,,0.0
1.7061848640441895,0.990478515625,-0.0927734375,-0.1939697265625,,,,
1.7128291130065918,,,,0.97412109375,-0.08740234375,-0.1719970703125,
1.7129096984863281,,,,,,,0.0
1.7183303833007812,0.9901123046875,-0.0943603515625,-0.194580078125,,,,
1.7249553203582764,,,,0.9749755859375,-0.0784912109375,-0.1656494140625,
1.725036859512329,,,,,,,0.0
1.730456829071045,0.99169921875,-0.09130859375,-0.1954345703125,,,,
1.7371044158935547,,,,0.9776611328125,-0.0843505859375,-0.1673583984375,
1.737185001373291,,,,,,,0.0
1.7426023483276367,0.993896484375,-0.08984375,-0.1929931640625,,,,
1.749222993850708,,,,0.9794921875,-0.084228515625,-0.1663818359375,
1.7494900226593018,,,,,,,0.0
1.7550663948059082,0.99560546875,-0.0865478515625,-0.1900634765625,,,,
1.7617428302764893,,,,0.9798583984375,-0.0958251953125,-0.164306640625,
1.7618300914764404,,,,,,,0.0
1.767270565032959,0.994384765625,-0.08251953125,-0.1812744140625,,,,
1.7739131450653076,,,,0.9781494140625,-0.098388671875,-0.15966796875,
1.7739944458007812,,,,,,,0.0
1.7794592380523682,0.9935302734375,-0.079833984375,-0.18017578125,,,,
1.786109447479248,,,,0.9757080078125,-0.095947265625,-0.165283203125,
1.7861886024475098,,,,,,,0.0
1.7916076183319092,0.993896484375,-0.0804443359375,-0.1878662109375,,,,
1.7982566356658936,,,,0.9754638671875,-0.0850830078125,-0.17333984375,
1.798335313796997,,,,,,,0.0
1.8037500381469727,0.989501953125,-0.080078125,-0.1986083984375,,,,
1.8103923797607422,,,,0.975341796875,-0.0726318359375,-0.1759033203125,
1.8104710578918457,,,,,,,0.0
1.8159112930297852,0.9920654296875,-0.0908203125,-0.21875,,,,
1.8225464820861816,,,,0.975341796875,-0.0599365234375,-0.1844482421875,
1.8226277828216553,,,,,,,0.0
1.8282370567321777,0.999267578125,-0.1019287109375,-0.237548828125,,,,
1.8350715637207031,,,,0.982421875,-0.067138671875,-0.1964111328125,
1.8351683616638184,,,,,,,0.0
